"File","DevelopmentSHA256","EpicSHA256","Equal"
"Content\Scripts\TraitData_Apollo.lua","CACB1AE3A14746E60E454DC07E8A4778084CE7C6B62AD87F2B46DD33178B49C8","CACB1AE3A14746E60E454DC07E8A4778084CE7C6B62AD87F2B46DD33178B49C8","True"
"Content\Scripts\TraitData_Arachne.lua","AC2D98941A81C9F75877F4FB453F03BDF2A15FE72F2BB6A27C1633E00CDDFB13","AC2D98941A81C9F75877F4FB453F03BDF2A15FE72F2BB6A27C1633E00CDDFB13","True"
"Content\Scripts\TraitData_Ares.lua","EB6CC08C96E4A6B1CC4A589D23F445BCF5FDDC03605079F189C790B807B64BDE","EB6CC08C96E4A6B1CC4A589D23F445BCF5FDDC03605079F189C790B807B64BDE","True"
"Content\Scripts\TraitData_Artemis.lua","3988466A08862B84957FF141F536CA71AB6CE6105B6E0F16E0E226F1AB65B1BC","3988466A08862B84957FF141F536CA71AB6CE6105B6E0F16E0E226F1AB65B1BC","True"
"Content\Scripts\TraitData_Aspect.lua","254C6BA4C2B00D71852B19FBECE490993097237E8C5A7DBF4CD386A93B5919BF","254C6BA4C2B00D71852B19FBECE490993097237E8C5A7DBF4CD386A93B5919BF","True"
"Content\Scripts\TraitData_Athena.lua","64A482AD870EA033D370573DA18ACE30FEB9E650FCABFFC27701CFDA678E4EBE","64A482AD870EA033D370573DA18ACE30FEB9E650FCABFFC27701CFDA678E4EBE","True"
"Content\Scripts\TraitData_Axe.lua","E5F1ED4ED39148A3384A0BC712CCB82B9E8BD0BC5F794E2FF60CB75C93A9EB58","E5F1ED4ED39148A3384A0BC712CCB82B9E8BD0BC5F794E2FF60CB75C93A9EB58","True"
"Content\Scripts\TraitData_Chaos.lua","6B68BAD6A7FA358E7DAD29DE911541D95CD720E25B2BBBDCC5ACF6D872BE83A5","6B68BAD6A7FA358E7DAD29DE911541D95CD720E25B2BBBDCC5ACF6D872BE83A5","True"
"Content\Scripts\TraitData_Circe.lua","1A3F2D7D9B439313B62287C246B8FF304E19C8985ECA32874E2C64DF10D47643","1A3F2D7D9B439313B62287C246B8FF304E19C8985ECA32874E2C64DF10D47643","True"
"Content\Scripts\TraitData_Dagger.lua","B2F9C526E9A5FF8708B0170507AFE956F875EBC38BCC65EFB5C1B42409DB974B","B2F9C526E9A5FF8708B0170507AFE956F875EBC38BCC65EFB5C1B42409DB974B","True"
"Content\Scripts\TraitData_Demeter.lua","A493CB299B1A0F801014CA074642949C5DA031DD9DC3C77A7C06A10FDD3204FC","A493CB299B1A0F801014CA074642949C5DA031DD9DC3C77A7C06A10FDD3204FC","True"
"Content\Scripts\TraitData_Dionysus.lua","AF61DADA3E196F4C87FFD5BF7C793BD083128611098575A5A1810F6DA50CC457","AF61DADA3E196F4C87FFD5BF7C793BD083128611098575A5A1810F6DA50CC457","True"
"Content\Scripts\TraitData_Duo.lua","5CC7D6A5662D794364CA926B1118C63137AB339FE94D98F28D54820C150CE353","5CC7D6A5662D794364CA926B1118C63137AB339FE94D98F28D54820C150CE353","True"
"Content\Scripts\TraitData_Echo.lua","E2A6671258E214A3F52439449C151F6DDCC8CE8EAE76355ACEF1731489D8B375","E2A6671258E214A3F52439449C151F6DDCC8CE8EAE76355ACEF1731489D8B375","True"
"Content\Scripts\TraitData_Elementals.lua","01160A645063B449035765635437F309387D9D67EFBD92CB08A6B6936A413B4F","01160A645063B449035765635437F309387D9D67EFBD92CB08A6B6936A413B4F","True"
"Content\Scripts\TraitData_Essence.lua","27E0CEDF257AA9EAABC11516E22EA9E910D6A42E9477337062D7A97290ABA5E8","27E0CEDF257AA9EAABC11516E22EA9E910D6A42E9477337062D7A97290ABA5E8","True"
"Content\Scripts\TraitData_Hades.lua","ACE7B7D44515D9F60B5DA503203F3D6B9FF707A0260ED6EC0FCD0EC082610C44","ACE7B7D44515D9F60B5DA503203F3D6B9FF707A0260ED6EC0FCD0EC082610C44","True"
"Content\Scripts\TraitData_Hephaestus.lua","91271A44A466CC02354DF2406DDAD62F9FB5A1F1C22CADD6D1D16CF485CF1904","91271A44A466CC02354DF2406DDAD62F9FB5A1F1C22CADD6D1D16CF485CF1904","True"
"Content\Scripts\TraitData_Hera.lua","53A6DCCBB79468797E094BDBAF6C76177967F0614B08AF2D5F67DC564BE93A0E","53A6DCCBB79468797E094BDBAF6C76177967F0614B08AF2D5F67DC564BE93A0E","True"
"Content\Scripts\TraitData_Hermes.lua","B6989A05A45E3FC87D67A19BC98583227AE3C7B12A4406C71B9E451D28919F10","B6989A05A45E3FC87D67A19BC98583227AE3C7B12A4406C71B9E451D28919F10","True"
"Content\Scripts\TraitData_Hestia.lua","BDBFE186AF7AAEB317BC228428991F545777BBBA411DB3E53AA50127147614B9","BDBFE186AF7AAEB317BC228428991F545777BBBA411DB3E53AA50127147614B9","True"
"Content\Scripts\TraitData_Icarus.lua","9236740EAAE786A5C76F8EE012BD6D72A91F7FD755CE608960AAB1E85099E390","9236740EAAE786A5C76F8EE012BD6D72A91F7FD755CE608960AAB1E85099E390","True"
"Content\Scripts\TraitData_Keepsake.lua","F7C30B532FB228F5D668592E698E89B7887FB1587C994D56D9DF659E49EB82E3","F7C30B532FB228F5D668592E698E89B7887FB1587C994D56D9DF659E49EB82E3","True"
"Content\Scripts\TraitData_Lob.lua","8BA4DE965F9BAA1626ACB0A3A6C4FB36D636FCCE1BE313D34C1A680B5218AB4B","8BA4DE965F9BAA1626ACB0A3A6C4FB36D636FCCE1BE313D34C1A680B5218AB4B","True"
"Content\Scripts\TraitData_Medea.lua","20BD0B08CF944D8B9381768372BDDCE03C15292F9391115D0F36FC84DE2A39DB","20BD0B08CF944D8B9381768372BDDCE03C15292F9391115D0F36FC84DE2A39DB","True"
"Content\Scripts\TraitData_MetaUpgrade.lua","98E577089BCFB25D97DA54F83D604BB1B14B8849080A70D35CE72E16701BC78F","98E577089BCFB25D97DA54F83D604BB1B14B8849080A70D35CE72E16701BC78F","True"
"Content\Scripts\TraitData_Narcissus.lua","389D91C2B00ED7A9503624EE2B12F303326D9279DE31C05F95B5A86B6C14FDD1","389D91C2B00ED7A9503624EE2B12F303326D9279DE31C05F95B5A86B6C14FDD1","True"
"Content\Scripts\TraitData_Poseidon.lua","FE12D766E7B408A90F48C04C8E96E25A0DAA10A928A19FE6F4C368E2A21BB639","FE12D766E7B408A90F48C04C8E96E25A0DAA10A928A19FE6F4C368E2A21BB639","True"
"Content\Scripts\TraitData_Spell.lua","1622ACD2B66B2F164A36C64DAFDBDFECEC3A2A2B9379435FC3AC222E14DB5DEE","1622ACD2B66B2F164A36C64DAFDBDFECEC3A2A2B9379435FC3AC222E14DB5DEE","True"
"Content\Scripts\TraitData_Staff.lua","3762E40BF724712FA599D1F63BDFD64B0ED57FD85761DA2766D0C38B0068E661","3762E40BF724712FA599D1F63BDFD64B0ED57FD85761DA2766D0C38B0068E661","True"
"Content\Scripts\TraitData_Store.lua","DA55E2B2EE4DB2093EC878D33DDEEA5E796D115A17C27324CF043D35F8D38563","DA55E2B2EE4DB2093EC878D33DDEEA5E796D115A17C27324CF043D35F8D38563","True"
"Content\Scripts\TraitData_Suit.lua","359644AD5F5D3BEDD96EB5EF555F4728BC1CCA88907ECEF2170CF2E8727C7278","359644AD5F5D3BEDD96EB5EF555F4728BC1CCA88907ECEF2170CF2E8727C7278","True"
"Content\Scripts\TraitData_Talent.lua","AB0D3CB6D322C504691F9B52CBE37EB6A11AE926F0FC03F3C83CF20FCA738157","AB0D3CB6D322C504691F9B52CBE37EB6A11AE926F0FC03F3C83CF20FCA738157","True"
"Content\Scripts\TraitData_Torch.lua","30858382DBE5596B708CAFEE38C689A61110A920D6A1ED06222E9F35AE8F0C33","30858382DBE5596B708CAFEE38C689A61110A920D6A1ED06222E9F35AE8F0C33","True"
"Content\Scripts\TraitData_Zeus.lua","6263E982E1D6BA03F8CB83D3B15C87A6A342DBC868D7C203E345CE5D59D1FAED","6263E982E1D6BA03F8CB83D3B15C87A6A342DBC868D7C203E345CE5D59D1FAED","True"
"Content\Scripts\TraitData.lua","51336D163DE106816EEF1F8FAFA1359A320638E18D5F92C5263DE1EF25677DAB","51336D163DE106816EEF1F8FAFA1359A320638E18D5F92C5263DE1EF25677DAB","True"
"Content\Scripts\TraitLogic.lua","268C08251C8B05C6A26CA4F6F9642EA6C6A0314C62FC194DD853D96372B53C5E","268C08251C8B05C6A26CA4F6F9642EA6C6A0314C62FC194DD853D96372B53C5E","True"
"Content\Scripts\TraitTrayData.lua","3F107D49D176E90D90083FD7303D9F869CE2DD124D53C09366064C10CF586933","3F107D49D176E90D90083FD7303D9F869CE2DD124D53C09366064C10CF586933","True"
"Content\Scripts\TraitTrayLogic.lua","76B547FE5C719FAFE8ED3E609593D986648B2CCFD1B93BE955112FE685B13519","76B547FE5C719FAFE8ED3E609593D986648B2CCFD1B93BE955112FE685B13519","True"
"Content\Scripts\UIData.lua","6339A5BD6CB21451A7F2A35C7250E5C79E82F5200A693AC53F54B50B9606BA16","6339A5BD6CB21451A7F2A35C7250E5C79E82F5200A693AC53F54B50B9606BA16","True"
"Content\Scripts\UILogic.lua","6C01D52BC94C6018E392B0E40CE758C013B2788AF805DABA2552AD28B7174277","6C01D52BC94C6018E392B0E40CE758C013B2788AF805DABA2552AD28B7174277","True"
"Content\Scripts\UIPresentation.lua","0BAD507530C5393299B74A74F1C7829F192B6B5AA82AA74258B8B060913613C4","0BAD507530C5393299B74A74F1C7829F192B6B5AA82AA74258B8B060913613C4","True"
"Content\Scripts\UpgradeChoiceData.lua","2EF90D95E9051D21968675F064E1D5FE6291DFFD4CAE7D77EB699A5A2A118AEE","2EF90D95E9051D21968675F064E1D5FE6291DFFD4CAE7D77EB699A5A2A118AEE","True"
"Content\Scripts\UpgradeChoiceLogic.lua","07E7A81D5674ECD1D774CEC81B4450B6E16F2A9DD315996D786EF71518F95292","07E7A81D5674ECD1D774CEC81B4450B6E16F2A9DD315996D786EF71518F95292","True"
"Content\Scripts\UpgradeLogic.lua","CC1E8E58FB8AF2390C83E66E3728631DD1691BFD3EE1D0BE72DCFD03FDEC9657","CC1E8E58FB8AF2390C83E66E3728631DD1691BFD3EE1D0BE72DCFD03FDEC9657","True"
"Content\Scripts\UtilityLogic.lua","781C89117640EFCC3984139D9563838B9D23465B319FE287595299EBB6894D15","781C89117640EFCC3984139D9563838B9D23465B319FE287595299EBB6894D15","True"
"Content\Scripts\WeaponData_Automaton.lua","95EA3F1EC03D3D1EF5D197380540F3908BC374E7E873385E3374CCE51B2B01A0","95EA3F1EC03D3D1EF5D197380540F3908BC374E7E873385E3374CCE51B2B01A0","True"
"Content\Scripts\WeaponData_Axe.lua","438F2B409A26B91BAC43D021CE05E8A272DE1BF9FBBA281982FDA263E218FBE0","438F2B409A26B91BAC43D021CE05E8A272DE1BF9FBBA281982FDA263E218FBE0","True"
"Content\Scripts\WeaponData_Bloodless.lua","5DB7BC64B9EF8F2D9464C1B68C2B3C5BD0FD7FF290D5B7437036FE8B262B2F11","5DB7BC64B9EF8F2D9464C1B68C2B3C5BD0FD7FF290D5B7437036FE8B262B2F11","True"
"Content\Scripts\WeaponData_BrokenHearted.lua","DE17963E3B5481A1E93BF06F50F1A7C0CA390F0C8E8DA9AD67F351CA82BAB9BA","DE17963E3B5481A1E93BF06F50F1A7C0CA390F0C8E8DA9AD67F351CA82BAB9BA","True"
"Content\Scripts\WeaponData_Carrion.lua","AA0B4240CD4839BDC122252015409122F5DC5846532955C888D3C81E46B14F9C","AA0B4240CD4839BDC122252015409122F5DC5846532955C888D3C81E46B14F9C","True"
"Content\Scripts\WeaponData_Charybdis.lua","E65E964AA1E55C1700A822128FDA96BDE1D7FDE1596CAA30E5F1C56C6A984B5D","E65E964AA1E55C1700A822128FDA96BDE1D7FDE1596CAA30E5F1C56C6A984B5D","True"
"Content\Scripts\WeaponData_Chronos.lua","56131C3E903E3DDF016D18509913F64BE0A9E58442D1C0D9F61AFFEBAAEAC182","56131C3E903E3DDF016D18509913F64BE0A9E58442D1C0D9F61AFFEBAAEAC182","True"
"Content\Scripts\WeaponData_Corrupted.lua","5E825C4BD030CA963EA270577E72AAFF513F6047F0118BD9CF82C9A7F0DE4937","5E825C4BD030CA963EA270577E72AAFF513F6047F0118BD9CF82C9A7F0DE4937","True"
"Content\Scripts\WeaponData_Crawler.lua","CE48D9247FB834D8EFA6BCCFD4C9F036BEEC9962CB372FDFD7AF2AEF89C02A8C","CE48D9247FB834D8EFA6BCCFD4C9F036BEEC9962CB372FDFD7AF2AEF89C02A8C","True"
"Content\Scripts\WeaponData_Dagger.lua","5243F17AA71AA1276CE9652DD6699E0E53FF034265FE246E34551C6CDCEAB14D","5243F17AA71AA1276CE9652DD6699E0E53FF034265FE246E34551C6CDCEAB14D","True"
"Content\Scripts\WeaponData_Devotion.lua","0F79903D61DD3821602F7DDC4C5F1A10696AAD68FC70C2BF2D1E3BE74907791B","0F79903D61DD3821602F7DDC4C5F1A10696AAD68FC70C2BF2D1E3BE74907791B","True"
"Content\Scripts\WeaponData_Dragon.lua","1640FBA5D64FAC2CD15D1B6686E3EFE27B15A6845D66EBECBBE3619D8D36D687","1640FBA5D64FAC2CD15D1B6686E3EFE27B15A6845D66EBECBBE3619D8D36D687","True"
"Content\Scripts\WeaponData_Drunk.lua","67B2F4B206BB9931DD3A38A16C40F5172E7D9505A1A73FB0BE5599E12200E456","67B2F4B206BB9931DD3A38A16C40F5172E7D9505A1A73FB0BE5599E12200E456","True"
"Content\Scripts\WeaponData_Eagle.lua","5FB6FDD52A5F28D4B2F54DDBB417D6141C397554D83E9FD2A4A3534EEC1EBCAC","5FB6FDD52A5F28D4B2F54DDBB417D6141C397554D83E9FD2A4A3534EEC1EBCAC","True"
"Content\Scripts\WeaponData_Elemental.lua","833EC5072E48723D7D262F072582D26C451C4803FC74D81CDE32499652DE0F2F","833EC5072E48723D7D262F072582D26C451C4803FC74D81CDE32499652DE0F2F","True"
"Content\Scripts\WeaponData_Eris.lua","8E9F3084459152F3E724876FF501C8DE7AAE73D3ECBE04E01172C7632AD3752F","8E9F3084459152F3E724876FF501C8DE7AAE73D3ECBE04E01172C7632AD3752F","True"
"Content\Scripts\WeaponData_Fishman.lua","504626441C751C8F6FCC8AB23A8CCAAC792396C35E5CEFC750689B5E2C2ECBAF","504626441C751C8F6FCC8AB23A8CCAAC792396C35E5CEFC750689B5E2C2ECBAF","True"
"Content\Scripts\WeaponData_FishSwarmer.lua","2EF384B9B6530486D15F003DA6824A96EDB4017A77EE55A84A30397E328353DE","2EF384B9B6530486D15F003DA6824A96EDB4017A77EE55A84A30397E328353DE","True"
"Content\Scripts\WeaponData_FogEmitter.lua","4781FFF99964D17A6EEA859B0F57461AD6B62F6A0168A7F444F12E110739D02E","4781FFF99964D17A6EEA859B0F57461AD6B62F6A0168A7F444F12E110739D02E","True"
"Content\Scripts\WeaponData_Guard.lua","F6D354B12D616EE321EC0BC5D79B1E943BA1B671C2D6E387127F3E86E6A1AF52","F6D354B12D616EE321EC0BC5D79B1E943BA1B671C2D6E387127F3E86E6A1AF52","True"
"Content\Scripts\WeaponData_Harpy.lua","55CA32D8B59DECA111CB2B9FC3A716D13A1C6B0840BC209E13768270B120C3AA","55CA32D8B59DECA111CB2B9FC3A716D13A1C6B0840BC209E13768270B120C3AA","True"
"Content\Scripts\WeaponData_Hecate.lua","C12762AD8A736855CD92FDFD6A7932EBE559E75B82CA98803951A4B86B291C35","C12762AD8A736855CD92FDFD6A7932EBE559E75B82CA98803951A4B86B291C35","True"
"Content\Scripts\WeaponData_InfestedCerberus.lua","3ADC76DAB97BF3EFD410A6F28C2A903A656A71B093F345D4A69B1AC868CA7E62","3ADC76DAB97BF3EFD410A6F28C2A903A656A71B093F345D4A69B1AC868CA7E62","True"
"Content\Scripts\WeaponData_Lamia.lua","C4E631642DEECAC0FE3F6F0EE6894FFB33C9D8714A0976DC2B00BC88F85F19EA","C4E631642DEECAC0FE3F6F0EE6894FFB33C9D8714A0976DC2B00BC88F85F19EA","True"
"Content\Scripts\WeaponData_LightRanged.lua","94CD76E5BF4754C7AD5BC97369888F991230381A9AF5595EA5004ACECFC8F1F8","94CD76E5BF4754C7AD5BC97369888F991230381A9AF5595EA5004ACECFC8F1F8","True"
"Content\Scripts\WeaponData_Lob.lua","BA4C310FD4163AF52C697BFB9C03370CC8AB7D5C32A815233BBDD4A425435FD8","BA4C310FD4163AF52C697BFB9C03370CC8AB7D5C32A815233BBDD4A425435FD8","True"
"Content\Scripts\WeaponData_Lovesick.lua","3A8FFD9ADBCCDEAEEC73AACA05F2CE9D55003DA5D4370207ABDEA3D6D3B0B5A8","3A8FFD9ADBCCDEAEEC73AACA05F2CE9D55003DA5D4370207ABDEA3D6D3B0B5A8","True"
"Content\Scripts\WeaponData_Lycan.lua","A2208136B180DA2D4DDB89E83FBC241682D81CC005D751093A6CC8B86082BAEF","A2208136B180DA2D4DDB89E83FBC241682D81CC005D751093A6CC8B86082BAEF","True"
"Content\Scripts\WeaponData_Mage.lua","B20DBB6158CC5782CD23784FD42D5CCD5F45C85910324D5887FB1076C2385998","B20DBB6158CC5782CD23784FD42D5CCD5F45C85910324D5887FB1076C2385998","True"
"Content\Scripts\WeaponData_Medea.lua","DEF49A3EFE23D9B02E1DEEA7BB1CB692373BE981D6DC4CA53FDA4CA6DC49FC2B","DEF49A3EFE23D9B02E1DEEA7BB1CB692373BE981D6DC4CA53FDA4CA6DC49FC2B","True"
"Content\Scripts\WeaponData_Mourner.lua","FA37503C4528CBEBAC98625D0195CC60C943F66AA046B8093A37D95036050BE2","FA37503C4528CBEBAC98625D0195CC60C943F66AA046B8093A37D95036050BE2","True"
"Content\Scripts\WeaponData_Mudman.lua","2AA9AD6F7F41E1654D31CEB53DFF0BB957A2F3E09F68F518D22E4DA5C2FAB14E","2AA9AD6F7F41E1654D31CEB53DFF0BB957A2F3E09F68F518D22E4DA5C2FAB14E","True"
"Content\Scripts\WeaponData_Polyphemus.lua","D0566C4946F69282ABE9C1DE6980D9F33ACDB9052B48D754922ECD3C4C2E5719","D0566C4946F69282ABE9C1DE6980D9F33ACDB9052B48D754922ECD3C4C2E5719","True"
"Content\Scripts\WeaponData_Prometheus.lua","91E7923DD3B3F31FC55BD1750B936C27FB95579F7E27A3ED299FEC00F9FB6967","91E7923DD3B3F31FC55BD1750B936C27FB95579F7E27A3ED299FEC00F9FB6967","True"
"Content\Scripts\WeaponData_Radiator.lua","3F82A283740DC39C369B7CA1645CEB26AA4506F7AC22C7C66C818B761E49486E","3F82A283740DC39C369B7CA1645CEB26AA4506F7AC22C7C66C818B761E49486E","True"
"Content\Scripts\WeaponData_Satyr.lua","43FD2F5838D9A5E80F845C7EAE7DD123244E9582EBB238C3E163EA59E15330A2","43FD2F5838D9A5E80F845C7EAE7DD123244E9582EBB238C3E163EA59E15330A2","True"
"Content\Scripts\WeaponData_Scimiterror.lua","90FBF65B100E2E692F3271E7EDE962A8D8343B3686EA06C638CE2FDF650C70EA","90FBF65B100E2E692F3271E7EDE962A8D8343B3686EA06C638CE2FDF650C70EA","True"
"Content\Scripts\WeaponData_Screamer.lua","0BB7E409D3E9F8398957F1DB8BCD49583191B097FAE027C0F85F226DD578FE6C","0BB7E409D3E9F8398957F1DB8BCD49583191B097FAE027C0F85F226DD578FE6C","True"
"Content\Scripts\WeaponData_Scylla.lua","F4B204DF0E98A7C9BF47C9222D4466AAB6742E0A22607B1E40CF78990DEA1611","F4B204DF0E98A7C9BF47C9222D4466AAB6742E0A22607B1E40CF78990DEA1611","True"
"Content\Scripts\WeaponData_Sheep.lua","00F27938A88D0ED051522889D1AFB2A373C29B36AB2A5BD2738F2BE8D92EFD22","00F27938A88D0ED051522889D1AFB2A373C29B36AB2A5BD2738F2BE8D92EFD22","True"
"Content\Scripts\WeaponData_SiegeVines.lua","E92DDE6DC9E1AB5F31962C278EDB1D2B0DDC9B63743D4DE577220399484A3CBB","E92DDE6DC9E1AB5F31962C278EDB1D2B0DDC9B63743D4DE577220399484A3CBB","True"
"Content\Scripts\WeaponData_Siren.lua","6907B6C791749D51E8653123E4BCA2D65662C1F51707D18FB76514EA45AD8975","6907B6C791749D51E8653123E4BCA2D65662C1F51707D18FB76514EA45AD8975","True"
"Content\Scripts\WeaponData_Staff.lua","466DD5F6C24085928F4B4DD51F273F9D6FADFD702BA6A324EDD287E0BB4397D3","466DD5F6C24085928F4B4DD51F273F9D6FADFD702BA6A324EDD287E0BB4397D3","True"
"Content\Scripts\WeaponData_Stickler.lua","504D7281796D62682BE426FDB28CD5E1298EEE875896AE6EBF5AA94077C3E8A2","504D7281796D62682BE426FDB28CD5E1298EEE875896AE6EBF5AA94077C3E8A2","True"
"Content\Scripts\WeaponData_Suit.lua","DAAE396ABE0B017F18A8A21FA69009FB63CE2BE33F14A0E2EEC7921A8278CE44","DAAE396ABE0B017F18A8A21FA69009FB63CE2BE33F14A0E2EEC7921A8278CE44","True"
"Content\Scripts\WeaponData_Swab.lua","90D8621A7938BA64FD1D6A8E9BF7CB74843819AAF77D4286FDFF5ED2CC661069","90D8621A7938BA64FD1D6A8E9BF7CB74843819AAF77D4286FDFF5ED2CC661069","True"
"Content\Scripts\WeaponData_Swarmer.lua","F8FC53A298094EB637EE80D08119B8AFAD664E2B6C05E3F5AF4D5CAD6F3AA667","F8FC53A298094EB637EE80D08119B8AFAD664E2B6C05E3F5AF4D5CAD6F3AA667","True"
"Content\Scripts\WeaponData_Talos.lua","577A3709E5371A4EF3E4D2580EF930D23AB35FE729ED54CC56EEE02FD67783BB","577A3709E5371A4EF3E4D2580EF930D23AB35FE729ED54CC56EEE02FD67783BB","True"
"Content\Scripts\WeaponData_Thug.lua","F54BF3680D6D3FC462B2BD1DBD9E0A74615073ED39147EA02EA6187FA8E49430","F54BF3680D6D3FC462B2BD1DBD9E0A74615073ED39147EA02EA6187FA8E49430","True"
"Content\Scripts\WeaponData_Torch.lua","D4FE27882CC8A5627E68241EBBEE9D70007FA1200BD96A75D584610E01C5DD8A","D4FE27882CC8A5627E68241EBBEE9D70007FA1200BD96A75D584610E01C5DD8A","True"
"Content\Scripts\WeaponData_Traps.lua","BC4BFEF2D579497491C32E8330A1113965531C9D41CA15D87B3C79088936E026","BC4BFEF2D579497491C32E8330A1113965531C9D41CA15D87B3C79088936E026","True"
"Content\Scripts\WeaponData_Treant.lua","2D41F4FCDDD2B4398C3A31CE8753E402501BA38D3B7E5E59FBF3749DB8DA9910","2D41F4FCDDD2B4398C3A31CE8753E402501BA38D3B7E5E59FBF3749DB8DA9910","True"
"Content\Scripts\WeaponData_Turtle.lua","0E930875201655FCC8DCB1D215C608D62EC3DEA7BD3A92583CD3129507A67D26","0E930875201655FCC8DCB1D215C608D62EC3DEA7BD3A92583CD3129507A67D26","True"
"Content\Scripts\WeaponData_Vampire.lua","66946D9EEBD455DA44502FA7D03E0015EBB55118FE4ACA306BA246FADDEF35EF","66946D9EEBD455DA44502FA7D03E0015EBB55118FE4ACA306BA246FADDEF35EF","True"
"Content\Scripts\WeaponData_WaterElemental.lua","1E1029D32A9711FDB4A1DCAD14B0B948F3DB25E77533EE0B5E39908AFFA6B662","1E1029D32A9711FDB4A1DCAD14B0B948F3DB25E77533EE0B5E39908AFFA6B662","True"
"Content\Scripts\WeaponData_WaterUnit.lua","15BF71995B88A60282DFB7F21A917F6E29B3085AB35FE9F4CC3F35C85549F963","15BF71995B88A60282DFB7F21A917F6E29B3085AB35FE9F4CC3F35C85549F963","True"
"Content\Scripts\WeaponData_Zagreus.lua","8FE9C701B219A08BF729BD43CE4F5F585C0269CB074DBF6F00D2DD72C7F76E17","8FE9C701B219A08BF729BD43CE4F5F585C0269CB074DBF6F00D2DD72C7F76E17","True"
"Content\Scripts\WeaponData_Zombie.lua","C8B14FDEE7E6449D8B10AE62624ACF1F4A6C6C2647AD8D1724E8A8887A5AFC2A","C8B14FDEE7E6449D8B10AE62624ACF1F4A6C6C2647AD8D1724E8A8887A5AFC2A","True"
"Content\Scripts\WeaponData.lua","93682CBADAA362648A5961EF3776670E48166A7AF8B9D54277D46DADE0AD3B72","93682CBADAA362648A5961EF3776670E48166A7AF8B9D54277D46DADE0AD3B72","True"
"Content\Scripts\WeaponDataAllies.lua","6FB9DACF96DBF7505957A15881D29209DC52CE4F82825CA2EAA13DF9081AB089","6FB9DACF96DBF7505957A15881D29209DC52CE4F82825CA2EAA13DF9081AB089","True"
"Content\Scripts\WeaponDataEnemies.lua","77CB3C035532AC11205A540D04FA33A5E4DC749F937F3C77C804595980CE5224","77CB3C035532AC11205A540D04FA33A5E4DC749F937F3C77C804595980CE5224","True"
"Content\Scripts\WeaponLogic.lua","63921ED2C03E169B461B793A553524AF1804385C54F783E9A4BFB6EBEDFBE6F7","63921ED2C03E169B461B793A553524AF1804385C54F783E9A4BFB6EBEDFBE6F7","True"
"Content\Scripts\WeaponPresentation.lua","4A296415829B473CF216EC1B102B3943635304CB0295E307FE40FC0D09D1D7AF","4A296415829B473CF216EC1B102B3943635304CB0295E307FE40FC0D09D1D7AF","True"
"Content\Scripts\WeaponSets.lua","F468F32D062ADB5E1091A9BE1845BF4FF013D870D90C3EE81277EF4466CB4E83","F468F32D062ADB5E1091A9BE1845BF4FF013D870D90C3EE81277EF4466CB4E83","True"
"Content\Scripts\WeaponShopData.lua","D7E7F8EEC088DA86962E8355EB514C4E83188CF1A6FE849C4AD3236A24298E46","D7E7F8EEC088DA86962E8355EB514C4E83188CF1A6FE849C4AD3236A24298E46","True"
"Content\Scripts\WeaponShopLogic.lua","3A0B47260E29E8F10FD3ABE6B683047687448081DADD704A8CA5A9495BD6C9A9","3A0B47260E29E8F10FD3ABE6B683047687448081DADD704A8CA5A9495BD6C9A9","True"
"Content\Scripts\WeaponShopPresentation.lua","02A11BB6ED46E013ACBA6F755AB5ED7417B29F1580B8ACEC2E691F548C0225D1","02A11BB6ED46E013ACBA6F755AB5ED7417B29F1580B8ACEC2E691F548C0225D1","True"
"Content\Scripts\WeaponUpgradeData.lua","A9B87221EF8F56CC4166E62837A431DC050ED368D79C23C8EBB3F35E40C2BDD9","A9B87221EF8F56CC4166E62837A431DC050ED368D79C23C8EBB3F35E40C2BDD9","True"
"Content\Scripts\WeaponUpgradeLogic.lua","023271AAB24F3F12DD76F5CCBECE3175BE7AE9E22FD72C07C4E38D4AAAF1F8D9","023271AAB24F3F12DD76F5CCBECE3175BE7AE9E22FD72C07C4E38D4AAAF1F8D9","True"
"Content\Scripts\WorldUpgradeData.lua","00E93986BEEF84C44E9651E34C8516856418A52A2356CA56710D5BA44FAC39D8","00E93986BEEF84C44E9651E34C8516856418A52A2356CA56710D5BA44FAC39D8","True"
